GEOID,raster_file,vpd_file,tmax_mean_raw,tmax_mean_C,vpd_mean_raw,vpd_mean_kPa,ea_kPa,wbgt_C,period,year,month
BK1801,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.260235057157629,-0.7397649428423714,3.94092918844784,0.39409291884478403,0.18459497207837172,3.5930991014351754,2020-01,2020,01
BK1802,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.308194054497613,-0.691805945502387,3.9456384446885853,0.3945638444688585,0.18615966205363021,3.620906776087223,2020-01,2020,01
BK1803,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.301636545281661,-0.698363454718339,3.971536736739309,0.3971536736739309,0.18329112664854935,3.616061333947582,2020-01,2020,01
BK1891,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.314994430541992,-0.6850055694580082,3.9487548828125,0.39487548828125,0.18613717174979266,3.624753750614978,2020-01,2020,01
BK1892,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.30186653137207,-0.6981334686279297,3.9282665252685547,0.39282665252685545,0.18762792062500933,3.6178960960935926,2020-01,2020,01
BK1893,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.296622382269965,-0.7033776177300348,3.9453222486707897,0.39453222486707895,0.1856995441361634,3.614164811592582,2020-01,2020,01
BK5591,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.23402468363444,-0.7659753163655596,4.054933230082194,0.40549332300821944,0.1720847402904771,3.5733212985548852,2020-01,2020,01
BK5691,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.3178052400287825,-0.6821947599712175,3.9437263890316614,0.39437263890316615,0.18675957456752706,3.626592083901358,2020-01,2020,01
BK5692,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.254690731272978,-0.7453092687270217,3.9003708783318016,0.39003708783318014,0.18841588214138427,3.591457086313343,2020-01,2020,01
BK5693,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.307555304633246,-0.6924446953667536,3.955688900417752,0.3955688900417752,0.18512746323435625,3.620138950778153,2020-01,2020,01
BX0101,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.221400040846604,-0.7785999591533956,4.077000251183143,0.40770002511831427,0.16934414422852262,3.565086071841834,2020-01,2020,01
BX0102,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.200266520182292,-0.799733479817708,4.046299828423394,0.4046299828423394,0.17152143058020708,3.5539590391613807,2020-01,2020,01
BX0201,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.259014129638672,-0.7409858703613281,4.063235691615513,0.4063235691615513,0.17231258208700906,3.5875798562653216,2020-01,2020,01
BX0202,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.21144962310791,-0.7885503768920898,4.043337345123291,0.4043337345123291,0.17228994107808593,3.560601883145873,2020-01,2020,01
BX0291,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.244750022888184,-0.7552499771118164,4.082025051116943,0.4082025051116943,0.16982947416291372,3.578516246323625,2020-01,2020,01
BX0301,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.187885556902204,-0.812114443097796,4.024957111903599,0.4024957111903599,0.17313325356124998,3.547572479413121,2020-01,2020,01
BX0302,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.173249880472819,-0.8267501195271807,4.0124664306640625,0.40124664306640623,0.17376526975053774,3.53952243324005,2020-01,2020,01
BX0303,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.195212364196777,-0.8047876358032227,4.019712448120117,0.40197124481201174,0.17396684400652562,3.5520543801941376,2020-01,2020,01
BX0391,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.180459976196289,-0.8195400238037109,4.012979888916016,0.4012979888916016,0.17401783421921924,3.5437098153514492,2020-01,2020,01
BX0401,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.190529632568359,-0.8094703674316408,4.043740081787109,0.40437400817871094,0.17136649538493964,3.548377334352541,2020-01,2020,01
BX0402,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.170132954915364,-0.8298670450846357,4.039683024088542,0.4039683024088542,0.17091227391068287,3.53663390908391,2020-01,2020,01
BX0403,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.162399927775065,-0.8376000722249346,4.0160166422526045,0.40160166422526045,0.17295318357000855,3.5330513601914753,2020-01,2020,01
BX0491,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.193400065104167,-0.806599934895833,4.054099718729655,0.4054099718729655,0.1704516408802073,3.5496453317799843,2020-01,2020,01
BX0492,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.169099807739258,-0.8309001922607422,4.012549877166748,0.4012549877166748,0.1735820611986556,3.537097341039231,2020-01,2020,01
BX0501,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.126062393188477,-0.8739376068115234,4.004312515258789,0.4004312515258789,0.17259518125766438,3.5123072831721283,2020-01,2020,01
BX0502,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.138677808973524,-0.8613221910264759,4.001766628689236,0.40017666286892356,0.17337998646042568,3.5197686523669356,2020-01,2020,01
BX0503,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.111540222167969,-0.8884597778320309,3.988880157470703,0.39888801574707033,0.17352859787779595,3.504440044935212,2020-01,2020,01
BX0601,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.22323751449585,-0.7767624855041504,4.021725177764893,0.40217251777648927,0.17494933085659142,3.568330757745787,2020-01,2020,01
BX0602,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.163987636566162,-0.8360123634338379,4.005999565124512,0.40059995651245117,0.17402175501060335,3.534371539652181,2020-01,2020,01
BX0603,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.132842472621372,-0.8671575273786276,3.989856719970703,0.3989856719970703,0.17432566856311943,3.516831669721624,2020-01,2020,01
BX0701,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.114333258734809,-0.8856667412651911,3.993655310736762,0.3993655310736762,0.1731683239317212,3.505882109007803,2020-01,2020,01
BX0702,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.079866197374132,-0.9201338026258679,3.980533175998264,0.3980533175998264,0.17303522253240727,3.486286976366369,2020-01,2020,01
BX0703,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.098599910736084,-0.901400089263916,3.9877748489379883,0.39877748489379883,0.17309621924898888,3.4969329635522124,2020-01,2020,01
BX0801,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.095371246337891,-0.9046287536621094,3.9932141985212053,0.39932141985212055,0.17241689702221596,3.4948353372033147,2020-01,2020,01
BX0802,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.107249577840169,-0.892750422159831,4.011016209920247,0.40110162099202473,0.17113492857134316,3.5010665375639136,2020-01,2020,01
BX0803,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.061027526855469,-0.9389724731445312,4.0065502590603295,0.40065502590603297,0.16964491309746765,3.4742730585743558,2020-01,2020,01
BX0901,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.25629979913885,-0.7437002008611504,4.038554451682351,0.40385544516823507,0.17466569460311904,3.5869656040907536,2020-01,2020,01
BX0902,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.298709487915039,-0.7012905120849613,4.050270080566406,0.4050270080566406,0.1752934251425733,3.611258595728858,2020-01,2020,01
BX0903,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.297535215105329,-0.702464784894671,4.037778581891741,0.4037778581891741,0.17649268820530994,3.6110640934294085,2020-01,2020,01
BX0904,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.247983296712239,-0.7520167032877607,4.017016728719075,0.4017016728719075,0.17646720635239443,3.582958141332331,2020-01,2020,01
BX0991,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.278971263340542,-0.7210287366594583,4.051942552839007,0.4051942552839007,0.17428813985399988,3.599671945276709,2020-01,2020,01
BX1001,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.270424842834473,-0.7295751571655273,4.015174865722656,0.4015174865722656,0.17760238010530005,3.596128621268529,2020-01,2020,01
BX1002,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.36452241377397,-0.6354775862260302,4.045272480357777,0.4045272480357777,0.1785951970550344,3.649872121052469,2020-01,2020,01
BX1003,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.346469879150391,-0.6535301208496094,4.011504745483398,0.4011504745483398,0.18120218807338268,3.6406608813911108,2020-01,2020,01
BX1004,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.297236355868253,-0.7027636441317471,4.019981731068004,0.4019981731068004,0.17825967741227522,3.6115890670003234,2020-01,2020,01
BX1071,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.3218997319539385,-0.6781002680460615,3.9534997940063477,0.39534997940063477,0.18595642589417616,3.6285980233942943,2020-01,2020,01
BX1091,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.352662086486816,-0.6473379135131836,4.050312519073486,0.4050312519073486,0.17758535277701198,3.6427504466793907,2020-01,2020,01
BX1101,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.2073750495910645,-0.7926249504089355,3.998087167739868,0.3998087167739868,0.17664285003701913,3.560002293182682,2020-01,2020,01
BX1102,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.223440170288086,-0.7765598297119141,3.9962699890136717,0.39962699890136716,0.1775034175813212,3.5694494196628037,2020-01,2020,01
BX1103,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.196572390469638,-0.8034276095303623,3.984181837602095,0.39841818376020954,0.17757730184909448,3.5542444250229788,2020-01,2020,01
BX1104,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.138785770961216,-0.8612142290387839,3.974971498761858,0.3974971498761858,0.17606403888754552,3.520884699417815,2020-01,2020,01
BX1161,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.28648567199707,-0.7135143280029297,4.011657169886997,0.40116571698869974,0.17863559578738208,3.60564116516678,2020-01,2020,01
BX1201,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.074891408284505,-0.9251085917154951,3.9602416356404624,0.39602416356404624,0.17485603441954323,3.4841818500241946,2020-01,2020,01
BX1202,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.198095049176898,-0.8019049508231024,3.9851760864257812,0.3985176086425781,0.1775421432901031,3.5550939551963117,2020-01,2020,01
BX1203,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,3.994292667933873,-1.0057073320661272,3.929835728236607,0.3929835728236607,0.1745305391346319,3.438354444598416,2020-01,2020,01
BX1271,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.001142501831055,-0.9988574981689453,3.947571345738002,0.39475713457380024,0.17304236616983115,3.4416534484429517,2020-01,2020,01
BX2691,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.022605895996094,-0.9773941040039062,3.9685529821059284,0.39685529821059284,0.17183926732845423,3.4533503750898675,2020-01,2020,01
BX2791,prism_tmax_us_30s_202001_avg_30y.tif,prism_vpdmax_us_30s_202001_avg_30y.tif,4.172484764685998,-0.8275152353140021,4.002130068265474,0.4002130068265474,0.1747666641910997,3.539482160604063,2020-01,2020,01
